date,dmi_harmonie_arome_europe,metno_nordic,ecmwf_ifs025,ecmwf_aifs025_single,gfs_global,ecmwf_ifs,dmi_seamless,gfs_seamless
2025-11-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-08 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-08 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-08 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-08 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-08 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-08 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-08 07:00:00+00:00,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
2025-11-08 08:00:00+00:00,9.0,9.0,16.0,19.0,43.0,19.0,9.0,43.0
2025-11-08 09:00:00+00:00,23.0,24.0,40.0,43.0,131.0,60.0,23.0,131.0
2025-11-08 10:00:00+00:00,43.0,38.0,65.0,57.0,205.0,69.0,43.0,205.0
2025-11-08 11:00:00+00:00,49.0,30.0,80.0,61.0,245.0,74.0,49.0,245.0
2025-11-08 12:00:00+00:00,43.0,20.0,80.0,56.0,248.0,81.0,43.0,248.0
2025-11-08 13:00:00+00:00,46.0,22.0,66.0,44.0,211.0,50.0,46.0,211.0
2025-11-08 14:00:00+00:00,24.0,22.0,41.0,29.0,141.0,39.0,24.0,141.0
2025-11-08 15:00:00+00:00,8.0,11.0,13.0,12.0,52.0,21.0,8.0,52.0
2025-11-08 16:00:00+00:00,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0
2025-11-08 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-08 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-08 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-08 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-08 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-08 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-08 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09 08:00:00+00:00,6.0,10.0,18.0,20.0,40.0,15.0,6.0,40.0
2025-11-09 09:00:00+00:00,20.0,21.0,48.0,47.0,128.0,55.0,20.0,128.0
2025-11-09 10:00:00+00:00,47.0,30.0,78.0,63.0,201.0,78.0,47.0,201.0
2025-11-09 11:00:00+00:00,64.0,38.0,97.0,68.0,241.0,86.0,64.0,241.0
2025-11-09 12:00:00+00:00,79.0,30.0,98.0,62.0,243.0,69.0,79.0,243.0
2025-11-09 13:00:00+00:00,54.0,28.0,82.0,48.0,206.0,65.0,54.0,206.0
2025-11-09 14:00:00+00:00,34.0,20.0,52.0,31.0,135.0,43.0,34.0,135.0
2025-11-09 15:00:00+00:00,14.0,6.0,17.0,13.0,48.0,14.0,14.0,48.0
2025-11-09 16:00:00+00:00,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2025-11-09 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 08:00:00+00:00,3.0,4.0,16.0,24.0,9.0,19.0,3.0,9.0
2025-11-10 09:00:00+00:00,11.0,11.0,41.0,56.0,80.0,51.0,11.0,80.0
2025-11-10 10:00:00+00:00,16.0,11.0,65.0,77.0,190.0,65.0,16.0,190.0
2025-11-10 11:00:00+00:00,45.0,18.0,84.0,84.0,231.0,83.0,45.0,231.0
2025-11-10 12:00:00+00:00,,11.0,96.0,79.0,236.0,87.0,87.0,236.0
2025-11-10 13:00:00+00:00,,11.0,95.0,63.0,203.0,73.0,73.0,203.0
2025-11-10 14:00:00+00:00,,,68.0,42.0,134.0,61.0,61.0,134.0
2025-11-10 15:00:00+00:00,,,22.0,17.0,47.0,35.0,35.0,47.0
2025-11-10 16:00:00+00:00,,,1.0,1.0,1.0,1.0,1.0,1.0
2025-11-10 17:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 18:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 19:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 20:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 21:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 22:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 23:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 00:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 01:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 02:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 03:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 04:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 05:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 06:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 07:00:00+00:00,,,0.0,0.0,0.0,1.0,1.0,0.0
2025-11-11 08:00:00+00:00,,,28.0,23.0,33.0,34.0,34.0,33.0
2025-11-11 09:00:00+00:00,,,81.0,56.0,119.0,97.0,97.0,119.0
2025-11-11 10:00:00+00:00,,,135.0,77.0,182.0,148.0,148.0,182.0
2025-11-11 11:00:00+00:00,,,174.0,83.0,174.0,204.0,204.0,174.0
2025-11-11 12:00:00+00:00,,,180.0,76.0,225.0,191.0,191.0,225.0
2025-11-11 13:00:00+00:00,,,157.0,59.0,188.0,166.0,166.0,188.0
2025-11-11 14:00:00+00:00,,,112.0,38.0,19.0,115.0,115.0,19.0
2025-11-11 15:00:00+00:00,,,50.0,15.0,16.0,50.0,50.0,16.0
2025-11-11 16:00:00+00:00,,,2.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 17:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 18:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 19:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 20:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 21:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 22:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 23:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 00:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 01:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 02:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 03:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 04:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 05:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 06:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 07:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 08:00:00+00:00,,,19.0,24.0,23.0,23.0,23.0,23.0
2025-11-12 09:00:00+00:00,,,67.0,62.0,91.0,65.0,65.0,91.0
2025-11-12 10:00:00+00:00,,,132.0,88.0,142.0,117.0,117.0,142.0
2025-11-12 11:00:00+00:00,,,184.0,97.0,195.0,171.0,171.0,195.0
2025-11-12 12:00:00+00:00,,,193.0,91.0,153.0,197.0,197.0,153.0
2025-11-12 13:00:00+00:00,,,165.0,74.0,136.0,176.0,176.0,136.0
2025-11-12 14:00:00+00:00,,,116.0,49.0,69.0,122.0,122.0,69.0
2025-11-12 15:00:00+00:00,,,49.0,20.0,29.0,51.0,51.0,29.0
2025-11-12 16:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 17:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 18:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 19:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 20:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 21:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 22:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 23:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 00:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 01:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 02:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 03:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 04:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 05:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 06:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 07:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 08:00:00+00:00,,,10.0,22.0,3.0,14.0,14.0,3.0
2025-11-13 09:00:00+00:00,,,29.0,59.0,9.0,38.0,38.0,9.0
2025-11-13 10:00:00+00:00,,,48.0,83.0,20.0,53.0,53.0,20.0
2025-11-13 11:00:00+00:00,,,61.0,90.0,35.0,60.0,60.0,35.0
2025-11-13 12:00:00+00:00,,,64.0,82.0,41.0,59.0,59.0,41.0
2025-11-13 13:00:00+00:00,,,56.0,64.0,33.0,54.0,54.0,33.0
2025-11-13 14:00:00+00:00,,,40.0,40.0,18.0,41.0,41.0,18.0
2025-11-13 15:00:00+00:00,,,17.0,15.0,6.0,18.0,18.0,6.0
2025-11-13 16:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 17:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 18:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 19:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 20:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 21:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 22:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 23:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-14 00:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-14 01:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-14 02:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-14 03:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
