date,dmi_harmonie_arome_europe,metno_nordic,ecmwf_ifs025,ecmwf_aifs025_single,gfs_global,ecmwf_ifs,dmi_seamless,gfs_seamless
2025-11-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-24 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-24 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-24 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-24 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-24 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-24 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-24 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-24 08:00:00+00:00,6.0,7.0,7.0,10.0,20.0,8.0,6.0,20.0
2025-11-24 09:00:00+00:00,16.0,17.0,20.0,25.0,37.0,26.0,16.0,37.0
2025-11-24 10:00:00+00:00,24.0,18.0,35.0,34.0,50.0,46.0,24.0,50.0
2025-11-24 11:00:00+00:00,29.0,23.0,43.0,36.0,53.0,44.0,29.0,53.0
2025-11-24 12:00:00+00:00,26.0,14.0,37.0,33.0,51.0,58.0,26.0,51.0
2025-11-24 13:00:00+00:00,9.0,7.0,23.0,25.0,27.0,24.0,9.0,27.0
2025-11-24 14:00:00+00:00,6.0,7.0,11.0,14.0,10.0,10.0,6.0,10.0
2025-11-24 15:00:00+00:00,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0
2025-11-24 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-24 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-24 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-24 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-24 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
