date,dmi_harmonie_arome_europe,metno_nordic,ecmwf_ifs025,ecmwf_aifs025_single,gfs_global,ecmwf_ifs,dmi_seamless,gfs_seamless
2025-11-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 08:00:00+00:00,8.0,5.0,14.0,23.0,6.0,11.0,8.0,6.0
2025-11-10 09:00:00+00:00,25.0,18.0,45.0,56.0,16.0,33.0,25.0,16.0
2025-11-10 10:00:00+00:00,24.0,69.0,88.0,78.0,30.0,73.0,24.0,30.0
2025-11-10 11:00:00+00:00,22.0,85.0,128.0,87.0,38.0,167.0,22.0,38.0
2025-11-10 12:00:00+00:00,130.0,76.0,159.0,84.0,114.0,204.0,130.0,114.0
2025-11-10 13:00:00+00:00,186.0,87.0,166.0,71.0,144.0,191.0,186.0,144.0
2025-11-10 14:00:00+00:00,95.0,55.0,121.0,49.0,110.0,128.0,95.0,110.0
2025-11-10 15:00:00+00:00,37.0,21.0,40.0,21.0,41.0,48.0,37.0,41.0
2025-11-10 16:00:00+00:00,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2025-11-10 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 08:00:00+00:00,5.0,20.0,22.0,15.0,6.0,22.0,5.0,6.0
2025-11-11 09:00:00+00:00,15.0,43.0,54.0,38.0,8.0,82.0,15.0,8.0
2025-11-11 10:00:00+00:00,32.0,46.0,75.0,52.0,8.0,95.0,32.0,8.0
2025-11-11 11:00:00+00:00,13.0,23.0,82.0,56.0,15.0,58.0,13.0,15.0
2025-11-11 12:00:00+00:00,9.0,17.0,73.0,52.0,53.0,31.0,9.0,53.0
2025-11-11 13:00:00+00:00,11.0,8.0,53.0,41.0,75.0,36.0,11.0,75.0
2025-11-11 14:00:00+00:00,25.0,20.0,33.0,26.0,55.0,47.0,25.0,55.0
2025-11-11 15:00:00+00:00,10.0,12.0,14.0,11.0,24.0,17.0,10.0,24.0
2025-11-11 16:00:00+00:00,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2025-11-11 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
